id_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
2022-1369569,452000.0,7.0,RUE FROISSART,75003.0,39.0,2.0,2.365965,48.861336
2022-1369570,499300.0,11.0,RUE LAUGIER,75017.0,40.0,1.0,2.296615,48.879802
2022-1369571,340000.0,25.0,RUE ROCROY,75010.0,30.0,2.0,2.350888,48.880724
2022-1369572,221154.0,20.0,RUE DEMARQUAY,75010.0,20.0,1.0,2.358433,48.881324
2022-1369573,310000.0,1.0,RUE DES COURONNES,75020.0,30.0,1.0,2.381077,48.86945
2022-1369574,131027072.0,34.0,BD DE COURCELLES,75017.0,34.0,2.0,2.311025,48.880987
2022-1369575,400000.0,18.0,RUE VERSIGNY,75018.0,40.0,2.0,2.34359,48.895032
2022-1369577,515000.0,55.0,RUE DES PYRENEES,75020.0,63.0,3.0,2.405811,48.852076
2022-1369578,183000.0,3.0,PAS DUHESME,75018.0,22.0,1.0,2.347088,48.896184
2022-1369578,183000.0,3.0,PAS DUHESME,75018.0,28.0,1.0,2.347088,48.896184
2022-1369579,339000.0,36.0,RUE ARTHUR ROZIER,75019.0,43.0,2.0,2.391322,48.879043
2022-1369580,434000.0,6.0,SQ BOLIVAR,75019.0,37.0,2.0,2.383261,48.875355
2022-1369581,270000.0,5.0,RUE VICQ D AZIR,75010.0,31.0,2.0,2.369288,48.876302
2022-1369582,145000.0,3.0,RUE ETIENNE DOLET,75020.0,13.0,1.0,2.383294,48.867798
2022-1369584,315000.0,10.0,IMP VILLA DES EPINETTES,75017.0,31.0,2.0,2.324525,48.896182
2022-1369586,305000.0,27.0,RUE REBEVAL,75019.0,34.0,1.0,2.377983,48.875228
2022-1369587,345000.0,94.0,RUE RIQUET,75018.0,41.0,2.0,2.361031,48.890283
2022-1369588,183000.0,23.0,RUE DE SAMBRE ET MEUSE,75010.0,19.0,1.0,2.372346,48.874871
2022-1369589,390600.0,16.0,RUE BOUCRY,75018.0,39.0,3.0,2.361633,48.894333
2022-1369590,730900.0,38.0,RUE RAMEY,75018.0,67.0,4.0,2.346588,48.88971
2022-1369591,593150.0,19.0,RUE DE PENTHIEVRE,75008.0,43.0,2.0,2.316261,48.872774
2022-1369592,277000.0,179.0,RUE CHAMPIONNET,75018.0,20.0,1.0,2.334001,48.894409
2022-1369593,530000.0,199.0,RUE DU FBG SAINT DENIS,75010.0,71.0,3.0,2.358815,48.883055
2022-1369594,820000.0,41.0,RUE DULONG,75017.0,72.0,3.0,2.316232,48.88493
2022-1369596,155500.0,1.0,RUE DE TLEMCEN,75020.0,27.0,1.0,2.386337,48.864351
2022-1369597,129000.0,14.0,RUE DE CHARTRES,75018.0,12.0,1.0,2.354709,48.884635
2022-1369598,518000.0,32.0,RUE PONCELET,75017.0,38.0,2.0,2.298469,48.879593
2022-1369599,4510000.0,53.0,AV MONTAIGNE,75008.0,113.0,3.0,2.307406,48.868413
2022-1369600,933000.0,65.0,RUE CONDORCET,75009.0,73.0,4.0,2.341337,48.880172
2022-1369601,527050.0,49.0,RUE D ORSEL,75018.0,43.0,2.0,2.340593,48.883144
2022-1369602,295000.0,19.0,RUE DE SUEZ,75018.0,33.0,2.0,2.351592,48.887134
2022-1369603,320000.0,121.0,RUE DES DAMES,75017.0,26.0,1.0,2.316901,48.882407
2022-1369604,295000.0,19.0,RUE BACHELET,75018.0,30.0,2.0,2.344415,48.888859
2022-1369605,325000.0,15.0,RUE BOURET,75019.0,40.0,2.0,2.375133,48.880919
2022-1369606,537400.0,24.0,RUE GAUTHEY,75017.0,44.0,3.0,2.320956,48.892016
2022-1369606,537400.0,24.0,RUE GAUTHEY,75017.0,44.0,3.0,2.320956,48.892016
2022-1369607,56000.0,25.0,RUE SAINT-AUGUSTIN,75002.0,10.0,1.0,2.335659,48.868758
2022-1369609,505000.0,4.0,RUE CAMILLE TAHAN,75018.0,38.0,2.0,2.328867,48.886439
2022-1369610,165000.0,108.0,AV DES TERNES,75017.0,26.0,2.0,2.285723,48.880888
2022-1369611,130000.0,222.0,RUE DU FBG SAINT DENIS,75010.0,12.0,1.0,2.359658,48.883515
2022-1369612,429386.0,11.0,RUE JEAN LECLAIRE,75017.0,38.0,2.0,2.325502,48.894282
2022-1369613,1109500.0,78.0,BD DE COURCELLES,75017.0,77.0,2.0,2.305905,48.880113
2022-1369614,712000.0,39.0,RUE DU BORREGO,75020.0,74.0,3.0,2.401191,48.873553
2022-1369615,189280.0,3.0,RUE DU DOBROPOL,75017.0,19.0,1.0,2.28568,48.882418
2022-1369616,428000.0,125.0,RUE CHAMPIONNET,75018.0,45.0,3.0,2.3379,48.895049
2022-1369617,125000.0,38.0,RUE DES MOINES,75017.0,14.0,1.0,2.320057,48.889115
2022-1369618,480000.0,74.0,BD DE MENILMONTANT,75020.0,49.0,3.0,2.386579,48.864209
2022-1369619,630000.0,32.0,RUE MANIN,75019.0,68.0,3.0,2.389397,48.883318
2022-1369621,857750.0,74.0,RUE CHAMPIONNET,75018.0,72.0,3.0,2.344554,48.896154
2022-1369622,281000.0,19.0,RUE CLAPEYRON,75008.0,28.0,2.0,2.323342,48.881987
2022-1369623,305000.0,40.0,RUE RODIER,75009.0,22.0,1.0,2.343538,48.879414
2022-1369624,645400.0,73.0,RUE PETIT,75019.0,76.0,3.0,2.388854,48.886173
2022-1369625,680000.0,7.0,RUE GOMBOUST,75001.0,48.0,3.0,2.332651,48.867222
2022-1369626,484749.0,23.0,RUE JOUFFROY D'ABBANS,75017.0,40.0,2.0,2.310256,48.886045
2022-1369626,484749.0,23.0,RUE JOUFFROY D'ABBANS,75017.0,18.0,1.0,2.310256,48.886045
2022-1369627,339500.0,43.0,RUE ST LOUIS EN L ILE,75004.0,25.0,1.0,2.35587,48.85191
2022-1369628,970000.0,30.0,RUE DES GRAVILLIERS,75003.0,69.0,2.0,2.356597,48.864173
2022-1369630,460000.0,2.0,RUE CYRANO DE BERGERAC,75018.0,39.0,1.0,2.342265,48.890337
2022-1369631,947450.0,116.0,RUE MARCADET,75018.0,75.0,5.0,2.34113,48.89164
2022-1369632,804450.0,1.0,RUE DES GUILLEMITES,75004.0,62.0,3.0,2.357111,48.858032
2022-1369633,586296.0,45.0,QUAI DE LA SEINE,75019.0,54.0,2.0,2.373161,48.886801
2022-1369634,180000.0,8.0,RUE JULIEN LACROIX,75020.0,21.0,1.0,2.386156,48.868927
2022-1369634,180000.0,8.0,RUE JULIEN LACROIX,75020.0,40.0,2.0,2.386156,48.868927
2022-1369635,310000.0,18.0,RUE DE LAGNY,75020.0,35.0,2.0,2.400929,48.848616
2022-1369636,245000.0,83.0,RUE SAINT FARGEAU,75020.0,29.0,1.0,2.407044,48.872763
2022-1369637,510000.0,53.0,RUE DU BORREGO,75020.0,51.0,2.0,2.402564,48.873884
2022-1369638,1188815.0,52.0,QUAI DE JEMMAPES,75010.0,47.0,2.0,2.367589,48.870641
2022-1369639,237000.0,38.0,RUE RENNEQUIN,75017.0,23.0,1.0,2.29761,48.882393
2022-1369641,775174.0,3.0,RUE DU BOURG L ABBE,75003.0,50.0,3.0,2.352318,48.863706
2022-1369642,251850.0,4.0,RUE DE TERRE NEUVE,75020.0,22.0,2.0,2.397078,48.853964
2022-1369643,1810000.0,105.0,RUE DU FBG SAINT DENIS,75010.0,153.0,5.0,2.355338,48.875074
2022-1369644,543000.0,21.0,RUE LA GRANGE AUX BELLES,75010.0,49.0,2.0,2.36582,48.874513
2022-1369645,126900.0,76.0,AV SIMON BOLIVAR,75019.0,26.0,1.0,2.375348,48.876586
2022-1369646,709050.0,34.0,RUE GABRIELLE,75018.0,60.0,2.0,2.339395,48.88629
2022-1369647,378000.0,49.0,RUE SAINT-SAUVEUR,75002.0,28.0,2.0,2.347749,48.866061
2022-1369648,2824250.0,55.0,RUE DES ARCHIVES,75003.0,172.0,8.0,2.358298,48.861636
2022-1369649,410000.0,35.0,RUE DE MEAUX,75019.0,65.0,3.0,2.372162,48.88031
2022-1369651,234500.0,8.0,RUE BOUCRY,75018.0,27.0,1.0,2.362369,48.894577
2022-1369652,437000.0,53.0,RUE ETIENNE MAREY,75020.0,73.0,4.0,2.40527,48.868789
2022-1369653,518000.0,10.0,RUE ORFILA,75020.0,56.0,3.0,2.395608,48.865485
2022-1369654,809523.0,77.0,AV DE WAGRAM,75017.0,78.0,3.0,2.299201,48.879996
2022-1369655,750000.0,11.0,RUE LA VIEUVILLE,75018.0,54.0,4.0,2.339751,48.884809
2022-1369656,5000.0,86.0,RUE RIQUET,75018.0,40.0,2.0,2.362255,48.890184
2022-1369658,185000.0,48.0,RUE MARX DORMOY,75018.0,20.0,1.0,2.360152,48.8876
2022-1369659,225000.0,4.0,RUE BAILLEUL,75001.0,32.0,2.0,2.342238,48.861028
2022-1369661,282950.0,74.0,RUE VAUVENARGUES,75018.0,36.0,2.0,2.330194,48.89704
2022-1369662,368353.0,171.0,RUE CHAMPIONNET,75018.0,35.0,2.0,2.335069,48.894551
2022-1369663,156826.17,43.0,RUE PAJOL,75018.0,42.0,2.0,2.361964,48.888862
2022-1369664,2269800.0,30.0,RUE CAMBACERES,75008.0,36.0,1.0,2.317822,48.874085
2022-1369665,304360.0,17.0,RUE BOINOD,75018.0,29.0,2.0,2.350458,48.893093
2022-1369667,285000.0,333.0,RUE DES PYRENEES,75020.0,32.0,2.0,2.392607,48.870984
2022-1369670,267000.0,3.0,RUE GAUTHEY,75017.0,28.0,2.0,2.31978,48.891106
2022-1369671,1400000.0,39.0,RUE DE LA CHINE,75020.0,170.0,5.0,2.397231,48.868537
2022-1369673,1434000.0,3.0,AV FRANKLIN D ROOSEVELT,75008.0,121.0,4.0,2.309817,48.86547
2022-1369674,230000.0,107.0,CRS DE VINCENNES,75020.0,58.0,3.0,2.410476,48.84767
2022-1369675,580000.0,4.0,RUE DES SAUSSAIES,75008.0,45.0,3.0,2.317076,48.871015
2022-1369676,105000.0,40.0,RUE DE BERRI,75008.0,20.0,1.0,2.307295,48.873868
2022-1369678,435000.0,7.0,RUE DE MONTYON,75009.0,30.0,2.0,2.344336,48.872888
2022-1369679,585000.0,36.0,RUE BERTHE,75018.0,25.0,2.0,2.339284,48.885881
2022-1369679,585000.0,36.0,RUE BERTHE,75018.0,24.0,1.0,2.339284,48.885881
2022-1369680,205000.0,31.0,RUE DE SAMBRE ET MEUSE,75010.0,19.0,1.0,2.373274,48.874735
2022-1369681,392000.0,65.0,RUE DE CHABROL,75010.0,15.0,1.0,2.350531,48.876973
2022-1369681,392000.0,65.0,RUE DE CHABROL,75010.0,24.0,1.0,2.350531,48.876973
2022-1369682,195000.0,5.0,IMP VILLA DES EPINETTES,75017.0,21.0,1.0,2.324795,48.896489
2022-1369685,322000.0,35.0,VLA CURIAL,75019.0,43.0,2.0,2.370769,48.890985
2022-1369687,466600.0,1.0,BD BERTHIER,75017.0,57.0,3.0,2.313544,48.89394
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,81.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,83.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,83.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,83.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,83.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,83.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,81.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,81.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,81.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,81.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,81.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,81.0,5.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,46.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,62.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,34.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,46.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,46.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,46.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,66.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,20.0,RUE BOUCRY,75018.0,57.0,3.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,43.0,2.0,2.360969,48.894841
2022-1369689,65000000.0,30.0,RUE BOUCRY,75018.0,72.0,4.0,2.360969,48.894841
