id_mutation,type_local,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
2022-1372393,Appartement,175000.0,3.0,RUE DE PROVENCE,75009.0,22.0,1.0,2.341806,48.873742
2022-1372395,Appartement,470000.0,7.0,RUE PIERRE FONTAINE,75009.0,50.0,2.0,2.334365,48.880967
2022-1372400,Appartement,820000.0,133.0,RUE DU TEMPLE,75003.0,50.0,2.0,2.358164,48.863642
2022-1372403,Appartement,213000.0,14.0,RUE DE TRETAIGNE,75018.0,28.0,2.0,2.342625,48.892346
2022-1372404,Appartement,1360000.0,28.0,AV MONTAIGNE,75008.0,110.0,4.0,2.306071,48.866484
2022-1372410,Appartement,258500.0,60.0,RUE DES CASCADES,75020.0,30.0,2.0,2.390584,48.87235
2022-1372411,Appartement,540000.0,9.0,RUE CAVENDISH,75019.0,54.0,3.0,2.380269,48.882189
2022-1372416,Appartement,272640.0,70.0,RUE PIXERECOURT,75020.0,33.0,2.0,2.396234,48.874219
2022-1372421,Appartement,724800.0,5.0,RUE LA CONDAMINE,75017.0,63.0,3.0,2.324393,48.887607
2022-1372422,Appartement,310000.0,32.0,RUE BUISSON ST LOUIS,75010.0,30.0,2.0,2.374994,48.873281
2022-1372425,Appartement,440000.0,86.0,RUE JOSEPH DE MAISTRE,75018.0,43.0,2.0,2.330669,48.892687
2022-1372432,Appartement,435000.0,163.0,RUE SAINT MARTIN,75003.0,33.0,2.0,2.351724,48.862491
2022-1372446,Appartement,248500.0,33.0,RUE DE CRIMEE,75019.0,33.0,1.0,2.390023,48.878875
2022-1372449,Appartement,375000.0,11.0,RUE DE LA TOUR D AUVERGNE,75009.0,53.0,2.0,2.344422,48.878792
2022-1372451,Appartement,97500.0,4.0,SQ EMMANUEL CHABRIER,75017.0,10.0,1.0,2.312816,48.885032
2022-1372455,Appartement,710000.0,14.0,RUE DU PRESSOIR,75020.0,76.0,4.0,2.384231,48.869706
2022-1372462,Appartement,490000.0,1.0,RUE BERZELIUS,75017.0,48.0,2.0,2.317923,48.89224
2022-1372465,Appartement,65000.0,20.0,RUE YVES TOUDIC,75010.0,9.0,1.0,2.363577,48.870458
2022-1372476,Appartement,528600.0,183.0,RUE CHAMPIONNET,75018.0,49.0,3.0,2.333817,48.894243
2022-1372479,Appartement,750000.0,9.0,RUE MONTE CRISTO,75020.0,59.0,2.0,2.397924,48.856105
2022-1372489,Appartement,381739.38,18.0,RUE JULIETTE DODU,75010.0,29.0,2.0,2.369181,48.875774
2022-1372494,Appartement,465390.0,151.0,AV JEAN JAURES,75019.0,52.0,3.0,2.385767,48.887455
2022-1372496,Appartement,68000.0,20.0,RUE LUCIEN SAMPAIX,75010.0,8.0,1.0,2.36104,48.872173
2022-1372497,Appartement,181000.0,17.0,RUE HENRY MONNIER,75009.0,14.0,1.0,2.337065,48.880128
2022-1372500,Appartement,762350.0,27.0,RUE SAINT FERDINAND,75017.0,75.0,3.0,2.288955,48.877781
2022-1372504,Appartement,253846.0,20.0,RUE DU TERRAGE,75010.0,27.0,1.0,2.362699,48.877845
2022-1372510,Appartement,624000.0,65.0,RUE ALEXANDRE DUMAS,75020.0,64.0,3.0,2.39681,48.854769
2022-1372513,Appartement,254000.0,9.0,RUE HENRI CHEVREAU,75020.0,24.0,2.0,2.389191,48.869271
2022-1372514,Appartement,400000.0,89.0,RUE MYRHA,75018.0,41.0,3.0,2.348196,48.886273
2022-1372520,Appartement,501500.0,3.0,PAS DE LA TRINITE,75002.0,53.0,2.0,2.351176,48.865777
2022-1372525,Appartement,155000.0,12.0,RUE CAFFARELLI,75003.0,13.0,1.0,2.362182,48.863657
2022-1372529,Appartement,179960.0,6.0,VLA GAGLIARDINI,75020.0,21.0,1.0,2.403191,48.875724
2022-1372530,Appartement,164000.0,56.0,RUE DE BAGNOLET,75020.0,17.0,1.0,2.399292,48.857321
2022-1372541,Appartement,245000.0,13.0,RUE JOSEPH DIJON,75018.0,26.0,2.0,2.346356,48.893862
2022-1372545,Appartement,520000.0,43.0,RUE DU CAIRE,75002.0,44.0,3.0,2.349279,48.867684
2022-1372550,Appartement,274000.0,200.0,QUAI DE JEMMAPES,75010.0,25.0,1.0,2.369409,48.880528
2022-1372555,Appartement,1169120.0,18.0,RUE LEMERCIER,75017.0,83.0,3.0,2.324484,48.886106
2022-1372561,Appartement,201000.0,208.0,RUE DU FBG ST MARTIN,75010.0,24.0,1.0,2.363744,48.87949
2022-1372562,Appartement,585000.0,5.0,RUE BACHELET,75018.0,55.0,2.0,2.34482,48.888204
2022-1372578,Appartement,145000.0,87.0,RUE DE CLIGNANCOURT,75018.0,14.0,1.0,2.348192,48.890197
2022-1372586,Appartement,299000.0,12.0,AV DE CLICHY,75018.0,25.0,1.0,2.327322,48.884404
2022-1372591,Appartement,300000.0,44.0,RUE DE L OURCQ,75019.0,34.0,1.0,2.380806,48.891894
2022-1372592,Appartement,350000.0,70.0,RUE PIXERECOURT,75020.0,25.0,1.0,2.396234,48.874219
2022-1372594,Appartement,272000.0,223.0,RUE LA FAYETTE,75010.0,37.0,2.0,2.365515,48.881807
2022-1372602,Appartement,434000.0,119.0,AV DE SAINT-OUEN,75017.0,46.0,3.0,2.3278,48.895292
2022-1372604,Appartement,300000.0,219.0,RUE SAINT MAUR,75010.0,30.0,2.0,2.3705,48.873197
2022-1372606,Appartement,3520000.0,39.0,RUE D AMSTERDAM,75008.0,267.0,8.0,2.326509,48.879081
2022-1372609,Appartement,376000.0,97.0,RUE DE CLIGNANCOURT,75018.0,40.0,2.0,2.348266,48.890986
2022-1372612,Appartement,105000.0,6.0,CITE DU WAUX HALL,75010.0,10.0,1.0,2.362988,48.869178
2022-1372614,Appartement,560000.0,60.0,RUE FRANCOIS 1ER,75008.0,44.0,2.0,2.301981,48.870082
2022-1372618,Appartement,327750.0,230.0,RUE DU FAUBOURG SAINT HONORE,75008.0,23.0,1.0,2.303375,48.876388
2022-1372621,Appartement,550240.0,25.0,RUE SAINT-MARC,75002.0,40.0,2.0,2.339714,48.870434
2022-1372623,Appartement,277000.0,4.0,RUE JULES DUMIEN,75020.0,27.0,2.0,2.400905,48.869298
2022-1372629,Appartement,271000.0,14.0,RUE ALIBERT,75010.0,15.0,1.0,2.367498,48.871257
2022-1372636,Appartement,1315000.0,18.0,RUE PAPILLON,75009.0,117.0,5.0,2.346922,48.876514
2022-1372639,Appartement,2016600.0,145.0,AV DE WAGRAM,75017.0,147.0,5.0,2.302919,48.885114
2022-1372641,Appartement,96000.0,11.0,VLA STENDHAL,75020.0,11.0,1.0,2.402205,48.862574
2022-1372642,Appartement,530000.0,8.0,RUE PUVIS DE CHAVANNES,75017.0,68.0,2.0,2.301456,48.885825
2022-1372644,Appartement,207000.0,154.0,BD MALESHERBES,75017.0,20.0,1.0,2.306557,48.886276
2022-1372652,Appartement,308000.0,3.0,RUE CAPLAT,75018.0,39.0,2.0,2.35213,48.88447
2022-1372658,Appartement,1353600.0,123.0,RUE SAINT ANTOINE,75004.0,116.0,5.0,2.360161,48.854965
2022-1372662,Appartement,323700.0,57.0,RUE D AVRON,75020.0,32.0,2.0,2.402635,48.852352
2022-1372663,Appartement,1920000.0,4.0,AV DE L OPERA,75001.0,150.0,5.0,2.33554,48.864261
2022-1372671,Appartement,388000.0,10.0,RUE DE TREVISE,75009.0,30.0,2.0,2.345343,48.873352
2022-1372672,Appartement,295000.0,25.0,RUE HENRI CHEVREAU,75020.0,28.0,2.0,2.389092,48.869882
2022-1372674,Appartement,309000.0,343.0,RUE DES PYRENEES,75020.0,27.0,2.0,2.391756,48.871767
2022-1372675,Appartement,1011360.0,16.0,RUE MONTCALM,75018.0,87.0,4.0,2.336527,48.892316
2022-1372677,Appartement,434410.0,64.0,AV SIMON BOLIVAR,75019.0,37.0,2.0,2.376731,48.87668
2022-1372685,Appartement,315000.0,6.0,IMP DE LA DEFENSE,75018.0,29.0,1.0,2.327364,48.885267
2022-1372686,Appartement,417500.0,140.0,RUE DE TOCQUEVILLE,75017.0,33.0,1.0,2.305536,48.889529
2022-1372694,Appartement,150000.0,109.0,RUE CHAMPIONNET,75018.0,14.0,1.0,2.340249,48.895608
2022-1372696,Appartement,130000.0,11.0,RUE LAMBERT,75018.0,12.0,1.0,2.345597,48.888483
2022-1372700,Appartement,169000.0,22.0,AV DE SAINT OUEN,75018.0,18.0,1.0,2.326738,48.888353
2022-1372703,Appartement,380000.0,16.0,BD DE MAGENTA,75010.0,51.0,2.0,2.362312,48.869904
2022-1372705,Appartement,162500.0,17.0,RUE LABAT,75018.0,19.0,1.0,2.35042,48.889651
2022-1372707,Appartement,320000.0,47.0,RUE DES ACACIAS,75017.0,27.0,1.0,2.293326,48.878254
2022-1372708,Appartement,200000.0,5.0,RUE NICOLAS CHUQUET,75017.0,20.0,1.0,2.303698,48.888521
2022-1372717,Appartement,1419950.0,16.0,PL VENDOME,75001.0,63.0,2.0,2.330688,48.867108
2022-1372721,Appartement,400000.0,52.0,RUE DES PYRENEES,75020.0,41.0,2.0,2.406512,48.851953
2022-1372723,Appartement,804350.0,135.0,RUE LAMARCK,75018.0,63.0,2.0,2.328926,48.890981
2022-1372725,Appartement,389500.0,53.0,RUE GANNERON,75018.0,42.0,2.0,2.327822,48.888973
2022-1372728,Appartement,380000.0,17.0,BD MONTMARTRE,75002.0,32.0,2.0,2.340741,48.871594
2022-1372743,Appartement,325000.0,18.0,RUE JEAN-BAPTISTE PIGALLE,75009.0,26.0,2.0,2.333366,48.878715
2022-1372746,Appartement,180800.0,16.0,RUE BUISSON ST LOUIS,75010.0,18.0,1.0,2.374024,48.872205
2022-1372749,Appartement,305000.0,134.0,RUE DU FBG ST MARTIN,75010.0,36.0,2.0,2.359275,48.874537
2022-1372753,Appartement,541000.0,119.0,RUE BELLIARD,75018.0,53.0,3.0,2.336855,48.896411
2022-1372757,Appartement,333000.0,23.0,RUE DE SUEZ,75018.0,40.0,3.0,2.351211,48.887089
2022-1372758,Appartement,202500.0,24.0,AV DES TERNES,75017.0,23.0,1.0,2.295063,48.878809
2022-1372768,Appartement,268350.0,14.0,RUE SAINT-SAUVEUR,75002.0,20.0,1.0,2.348876,48.866271
2022-1372774,Appartement,180000.0,15.0,RUE CHAPPE,75018.0,21.0,1.0,2.341477,48.884788
2022-1372780,Appartement,240000.0,167.0,RUE DU TEMPLE,75003.0,24.0,1.0,2.359453,48.864965
2022-1372781,Appartement,625000.0,11.0,RUE TIQUETONNE,75002.0,62.0,2.0,2.349087,48.864338
2022-1372787,Appartement,1121780.0,15.0,RUE MARTEL,75010.0,62.0,2.0,2.352627,48.874271
2022-1372802,Appartement,229000.0,1.0,RUE DE TLEMCEN,75020.0,27.0,1.0,2.386337,48.864351
2022-1372810,Appartement,195000.0,16.0,RUE CHAPON,75003.0,19.0,1.0,2.356381,48.863503
2022-1372813,Appartement,580000.0,41.0,RUE PETIT,75019.0,80.0,4.0,2.384026,48.885328
2022-1372815,Appartement,233590.0,46.0,RUE RENE BOULANGER,75010.0,24.0,1.0,2.360433,48.868701
2022-1372817,Appartement,220750.0,3.0,RUE JEAN ROBERT,75018.0,30.0,2.0,2.357978,48.889125
2022-1372827,Appartement,190000.0,8.0,RUE DE LOUVOIS,75002.0,18.0,2.0,2.337411,48.868503
2022-1372834,Appartement,655000.0,15.0,BD DE CLICHY,75009.0,68.0,3.0,2.337756,48.882001
2022-1372835,Appartement,645000.0,11.0,RUE DU POTEAU,75018.0,80.0,4.0,2.342789,48.893055
2022-1372841,Appartement,150000.0,46.0,RUE DURANTIN,75018.0,20.0,1.0,2.334918,48.886948
2022-1372842,Appartement,230000.0,70.0,RUE DE CLIGNANCOURT,75018.0,23.0,1.0,2.348652,48.889496
2022-1372844,Appartement,357750.0,68.0,RUE LAMARCK,75018.0,40.0,2.0,2.339545,48.889982
2022-1372850,Appartement,547119.0,1.0,RUE BERZELIUS,75017.0,51.0,3.0,2.317923,48.89224
2022-1372853,Appartement,187000.0,1.0,RUE DIARD,75018.0,20.0,1.0,2.341695,48.891104
2022-1372855,Appartement,400000.0,23.0,RUE DES ECOUFFES,75004.0,40.0,2.0,2.358704,48.857166
2022-1372857,Appartement,80000.0,6.0,RUE DES MOINES,75017.0,8.0,1.0,2.318325,48.887322
2022-1372863,Appartement,305000.0,10.0,RUE DU CHALET,75010.0,28.0,2.0,2.373911,48.873728
2022-1372875,Appartement,290900.0,16.0,BD ORNANO,75018.0,36.0,2.0,2.349148,48.892646
2022-1372882,Appartement,966000.0,7.0,RUE SAINT-HYACINTHE,75001.0,55.0,3.0,2.331368,48.865975
2022-1372887,Appartement,205000.0,28.0,RUE FEUTRIER,75018.0,22.0,1.0,2.345903,48.887167
2022-1372888,Appartement,282880.0,5.0,CITE ROUGEMONT,75009.0,20.0,1.0,2.345459,48.87165
2022-1372892,Appartement,258000.0,39.0,RUE SAINT-SAUVEUR,75002.0,26.0,2.0,2.34815,48.865926
2022-1372895,Appartement,354000.0,25.0,RUE POUCHET,75017.0,39.0,2.0,2.319207,48.892973
2022-1372899,Appartement,509800.0,63.0,RUE DU FG POISSONNIERE,75009.0,40.0,2.0,2.347498,48.875419
2022-1372900,Appartement,915000.0,5.0,RUE DES RENAUDES,75017.0,80.0,3.0,2.299847,48.879165
2022-1372901,Appartement,185000.0,91.0,RUE DES MOINES,75017.0,16.0,1.0,2.32199,48.892333
2022-1372902,Appartement,98501.0,23.0,RUE DU TERRAGE,75010.0,14.0,1.0,2.362334,48.877306
2022-1372904,Appartement,790200.0,40.0,RUE DE LA TOUR D AUVERGNE,75009.0,60.0,3.0,2.341853,48.8797
2022-1372910,Appartement,625000.0,13.0,RUE DU MARCHE ST HONORE,75001.0,50.0,2.0,2.331198,48.86647
2022-1372912,Appartement,281400.0,6.0,RUE DES ALOUETTES,75019.0,26.0,1.0,2.385759,48.877082
2022-1372913,Appartement,276400.0,22.0,RUE CHAMPIONNET,75018.0,33.0,2.0,2.35078,48.895529
2022-1372916,Appartement,520000.0,28.0,RUE DE DOUAI,75009.0,44.0,2.0,2.332989,48.882616
2022-1372928,Appartement,306000.0,15.0,RUE DU SIMPLON,75018.0,37.0,1.0,2.350725,48.893519
2022-1372930,Appartement,190000.0,16.0,VLA DES NYMPHEAS,75020.0,21.0,1.0,2.407757,48.869582
2022-1372939,Appartement,255000.0,8.0,RUE BAUDELIQUE,75018.0,28.0,1.0,2.347497,48.892487
2022-1372940,Appartement,165200.0,179.0,RUE DE CRIMEE,75019.0,17.0,1.0,2.377116,48.890113
2022-1372948,Appartement,250000.0,8.0,RUE PUGET,75018.0,21.0,1.0,2.333753,48.883932
2022-1372952,Appartement,396000.0,165.0,RUE MARCADET,75018.0,24.0,1.0,2.337047,48.890886
2022-1372958,Appartement,462000.0,16.0,RUE LUCIEN SAMPAIX,75010.0,26.0,1.0,2.360901,48.87189
2022-1372961,Appartement,1236160.0,17.0,RUE TRONCHET,75008.0,54.0,2.0,2.32548,48.872017
2022-1372969,Appartement,372137.0,15.0,RUE DU CAMBODGE,75020.0,42.0,2.0,2.397876,48.866147
2022-1372979,Appartement,120000.0,33.0,RUE CHAPTAL,75009.0,12.0,1.0,2.33173,48.881058
2022-1372981,Appartement,432000.0,78.0,RUE DU FBG SAINT DENIS,75010.0,36.0,3.0,2.355211,48.873263
2022-1372985,Appartement,296970.0,35.0,RUE NOTRE-DAME DE NAZARETH,75003.0,24.0,2.0,2.358136,48.867319
2022-1372988,Appartement,175000.0,183.0,RUE LEGENDRE,75017.0,20.0,1.0,2.326158,48.892289
2022-1372991,Appartement,1030700.0,61.0,RUE DU MONT CENIS,75018.0,81.0,4.0,2.343373,48.890857
2022-1372996,Appartement,102500.0,103.0,RUE DAMREMONT,75018.0,13.0,1.0,2.337093,48.895028
2022-1372997,Appartement,346920.0,84.0,RUE DE MENILMONTANT,75020.0,38.0,2.0,2.391327,48.868658
2022-1372998,Appartement,325000.0,20.0,RUE THOLOZE,75018.0,28.0,2.0,2.335952,48.886708
2022-1372999,Appartement,230000.0,131.0,RUE DE CLIGNANCOURT,75018.0,26.0,1.0,2.348493,48.894072
2022-1373000,Appartement,320000.0,79.0,RUE DULONG,75017.0,27.0,2.0,2.314304,48.886535
2022-1373003,Appartement,235000.0,20.0,RUE SIMART,75018.0,31.0,2.0,2.348036,48.891102
2022-1373011,Appartement,675950.0,93.0,BD DE SEBASTOPOL,75002.0,67.0,3.0,2.352099,48.866097
2022-1373018,Appartement,154000.0,42.0,RUE DU MONT CENIS,75018.0,11.0,1.0,2.343395,48.890052
2022-1373022,Appartement,400000.0,342.0,RUE DES PYRENEES,75020.0,47.0,2.0,2.388517,48.874112
2022-1373023,Appartement,911600.0,28.0,RUE DES SAULES,75018.0,60.0,3.0,2.340228,48.889113
2022-1373024,Appartement,310000.0,217.0,RUE SAINT-HONORE,75001.0,35.0,2.0,2.330343,48.865316
2022-1373027,Appartement,879100.0,70.0,RUE DE SAINTONGE,75003.0,75.0,4.0,2.365644,48.864352
2022-1373028,Appartement,235000.0,50.0,RUE D AVRON,75020.0,25.0,1.0,2.402869,48.851679
2022-1373030,Appartement,426000.0,4.0,AV CLAUDE VELLEFAUX,75010.0,40.0,2.0,2.370144,48.872362
2022-1373037,Appartement,300000.0,44.0,RUE DE L OURCQ,75019.0,35.0,1.0,2.380806,48.891894
2022-1373040,Appartement,429000.0,103.0,RUE DAMREMONT,75018.0,45.0,2.0,2.337093,48.895028
2022-1373041,Appartement,375000.0,10.0,AV DE MESSINE,75008.0,27.0,1.0,2.31455,48.876075
2022-1373044,Appartement,265140.0,42.0,RUE GUERSANT,75017.0,25.0,1.0,2.288099,48.882894
2022-1373045,Appartement,650750.0,4.0,RUE DE CASTIGLIONE,75001.0,44.0,2.0,2.327816,48.865527
2022-1373047,Appartement,169000.0,2.0,PAS ROUX,75017.0,16.0,1.0,2.297897,48.881552
2022-1373052,Appartement,245000.0,118.0,RUE MARCADET,75018.0,20.0,2.0,2.341011,48.89152
2022-1373055,Appartement,230000.0,41.0,RUE DE LA REUNION,75020.0,24.0,2.0,2.401783,48.854656
2022-1373061,Appartement,190000.0,28.0,RUE BOURET,75019.0,19.0,1.0,2.374518,48.881707
2022-1373062,Appartement,413000.0,46.0,RUE SAINT-DENIS,75001.0,30.0,1.0,2.348715,48.860615
2022-1373064,Appartement,326000.0,60.0,AV DE WAGRAM,75017.0,30.0,1.0,2.299729,48.879048
2022-1373067,Appartement,244000.0,5.0,RUE JEAN ET MARIE MOINON,75010.0,30.0,2.0,2.370802,48.874032
2022-1373069,Appartement,180000.0,22.0,RUE DE LANCRY,75010.0,16.0,1.0,2.36111,48.870141
2022-1373073,Appartement,85000.0,37.0,BD DE MAGENTA,75010.0,9.0,1.0,2.359254,48.872236
2022-1373077,Appartement,270463.0,15.0,AV HOCHE,75008.0,19.0,1.0,2.303313,48.876718
2022-1373089,Appartement,210000.0,36.0,AV JEAN JAURES,75019.0,19.0,1.0,2.373273,48.883346
2022-1373094,Appartement,350000.0,9.0,RUE ETEX,75018.0,35.0,2.0,2.328046,48.890404
2022-1373100,Appartement,750000.0,117.0,RUE DU FBG ST MARTIN,75010.0,73.0,4.0,2.358247,48.874273
2022-1373103,Appartement,427200.0,42.0,RUE DU CHATEAU D EAU,75010.0,45.0,2.0,2.359012,48.87113
2022-1373106,Appartement,510000.0,14.0,RUE EUGENE JUMIN,75019.0,49.0,3.0,2.392799,48.8873
2022-1373107,Appartement,347439.0,273.0,RUE DES PYRENEES,75020.0,36.0,2.0,2.395891,48.867951
2022-1373111,Appartement,287000.0,88.0,RUE DES PYRENEES,75020.0,26.0,2.0,2.405765,48.854997
2022-1373115,Appartement,286000.0,1.0,RUE DE JARENTE,75004.0,30.0,1.0,2.363432,48.855499
2022-1373121,Appartement,220000.0,68.0,RUE DULONG,75017.0,22.0,1.0,2.315385,48.8863
2022-1373123,Appartement,499000.0,12.0,RUE STEINLEN,75018.0,45.0,2.0,2.332497,48.889129
2022-1373129,Appartement,430000.0,19.0,RUE PIERRE LESCOT,75001.0,34.0,2.0,2.348739,48.863462
2022-1373133,Appartement,120000.0,39.0,RUE CAULAINCOURT,75018.0,15.0,1.0,2.33408,48.888869
2022-1373138,Appartement,198000.0,263.0,BD PEREIRE,75017.0,17.0,1.0,2.285862,48.878296
2022-1373153,Appartement,393250.0,204.0,RUE DU FBG ST MARTIN,75010.0,35.0,2.0,2.36364,48.87933
2022-1373155,Appartement,180000.0,29.0,AV JEAN JAURES,75019.0,20.0,1.0,2.373541,48.883913
2022-1373160,Appartement,396000.0,20.0,RUE DU TERRAGE,75010.0,38.0,2.0,2.362699,48.877845
2022-1373162,Appartement,1137000.0,3.0,RUE GABRIEL LAUMAIN,75010.0,124.0,6.0,2.349629,48.873264
2022-1373167,Appartement,525000.0,28.0,RUE DE DOUAI,75009.0,47.0,3.0,2.332989,48.882616
2022-1373174,Appartement,230000.0,24.0,RUE D HAUTPOUL,75019.0,26.0,1.0,2.388759,48.882218
2022-1373175,Appartement,95000.0,21.0,RUE MANIN,75019.0,12.0,1.0,2.377968,48.877789
2022-1373176,Appartement,159000.0,61.0,RUE DE TURBIGO,75003.0,16.0,1.0,2.357269,48.865903
2022-1373177,Appartement,465000.0,74.0,RUE DU FBG SAINT DENIS,75010.0,48.0,3.0,2.355267,48.872912
2022-1373181,Appartement,254036.0,105.0,RUE DU FBG SAINT DENIS,75010.0,28.0,2.0,2.355338,48.875074
2022-1373190,Appartement,250000.0,37.0,BD DE LA VILLETTE,75010.0,28.0,2.0,2.373729,48.87456
2022-1373191,Appartement,510000.0,19.0,RUE RAMEY,75018.0,44.0,3.0,2.346753,48.887967
2022-1373192,Appartement,215000.0,33.0,RUE JACQUES LOUVEL TESSIER,75010.0,20.0,2.0,2.371382,48.871881
2022-1373194,Appartement,650000.0,8.0,RUE HELENE,75017.0,54.0,3.0,2.324987,48.88661
2022-1373204,Appartement,170000.0,135.0,BD DAVOUT,75020.0,19.0,1.0,2.409404,48.858276
2022-1373208,Appartement,352000.0,8.0,RUE GUSTAVE ROUANET,75018.0,37.0,2.0,2.340625,48.896686
2022-1373217,Appartement,237000.0,17.0,RUE LABAT,75018.0,23.0,2.0,2.35042,48.889651
2022-1373219,Appartement,100000.0,121.0,AV JEAN JAURES,75019.0,12.0,1.0,2.381879,48.886077
2022-1373220,Appartement,1910000.0,102.0,RUE REAUMUR,75002.0,134.0,5.0,2.348181,48.867538
2022-1373222,Appartement,850000.0,10.0,RUE DE LABORDE,75008.0,58.0,3.0,2.321493,48.876046
2022-1373226,Appartement,415200.0,26.0,RUE DES DAMES,75017.0,22.0,1.0,2.324101,48.884738
2022-1373227,Appartement,520000.0,166.0,RUE CARDINET,75017.0,42.0,2.0,2.317027,48.889779
2022-1373235,Appartement,59500.0,29.0,RUE BOISSY D ANGLAS,75008.0,6.0,1.0,2.322001,48.869528
2022-1373236,Appartement,292710.0,40.0,RUE DE LABORDE,75008.0,18.0,1.0,2.317096,48.875756
2022-1373237,Appartement,75000.0,21.0,RUE PIERRE SEMARD,75009.0,7.0,1.0,2.347666,48.87873
2022-1373241,Appartement,568000.0,5.0,RUE BROCHANT,75017.0,56.0,3.0,2.316688,48.888383
2022-1373243,Appartement,487000.0,30.0,RUE DES GRAVILLIERS,75003.0,43.0,2.0,2.356597,48.864173
2022-1373248,Appartement,400000.0,35.0,RUE DE MONTHOLON,75009.0,27.0,1.0,2.34492,48.876416
2022-1373249,Appartement,614900.0,62.0,RUE DE CLIGNANCOURT,75018.0,50.0,3.0,2.348419,48.888763
2022-1373258,Appartement,98600.0,14.0,RUE DES RIGOLES,75020.0,13.0,1.0,2.394599,48.871828
2022-1373262,Appartement,94000.0,41.0,RUE DES POISSONNIERS,75018.0,9.0,1.0,2.351358,48.88883
2022-1373264,Appartement,820180.0,3.0,RUE CHORON,75009.0,50.0,3.0,2.34182,48.877233
2022-1373265,Appartement,138000.0,144.0,RUE D AVRON,75020.0,13.0,2.0,2.40988,48.853129
2022-1373271,Appartement,251500.0,30.0,RUE REAUMUR,75003.0,20.0,1.0,2.35799,48.865428
2022-1373273,Appartement,407000.0,2.0,RUE DES CASCADES,75020.0,44.0,2.0,2.391447,48.86934
2022-1373275,Appartement,345000.0,30.0,PAS CARDINET,75017.0,25.0,2.0,2.312441,48.886376
2022-1373276,Appartement,115000.0,26.0,RUE DE ROCHECHOUART,75009.0,10.0,1.0,2.345162,48.878145
2022-1373285,Appartement,360000.0,8.0,CITE GERMAIN PILON,75018.0,33.0,2.0,2.336419,48.884226
2022-1373287,Appartement,739164.0,7.0,RUE DE GRANGE BATELIERE,75009.0,70.0,3.0,2.342295,48.872933
2022-1373303,Appartement,274500.0,86.0,RUE PHILIPPE DE GIRARD,75018.0,25.0,1.0,2.360908,48.888964
2022-1373307,Appartement,150000.0,11.0,RUE DES TROIS FRERES,75018.0,11.0,1.0,2.341169,48.88423
2022-1373310,Appartement,290000.0,87.0,RUE MONTMARTRE,75002.0,23.0,1.0,2.34362,48.867654
2022-1373311,Appartement,880000.0,3.0,RUE PAUL FEVAL,75018.0,73.0,3.0,2.34159,48.88858
2022-1373313,Appartement,110230.0,59.0,BD BARBES,75018.0,13.0,1.0,2.349307,48.889635
2022-1373325,Appartement,175000.0,38.0,RUE STEPHENSON,75018.0,22.0,1.0,2.356785,48.887573
2022-1373326,Appartement,93000.0,78.0,RUE DE ROCHECHOUART,75009.0,10.0,1.0,2.346914,48.882142
2022-1373329,Appartement,1495000.0,16.0,RUE JEAN-BAPTISTE PIGALLE,75009.0,119.0,4.0,2.333113,48.878689
2022-1373340,Appartement,338000.0,1.0,RUE SAUFFROY,75017.0,35.0,1.0,2.320267,48.890759
2022-1373341,Appartement,148200.0,13.0,RUE BOINOD,75018.0,20.0,1.0,2.350066,48.892941
2022-1373343,Appartement,373200.0,121.0,RUE DU FBG DU TEMPLE,75010.0,35.0,2.0,2.374573,48.871773
2022-1373348,Appartement,1195000.0,89.0,AV GAMBETTA,75020.0,126.0,5.0,2.399035,48.865944
2022-1373349,Appartement,204762.0,14.0,RUE DE BERNE,75008.0,19.0,1.0,2.323552,48.880863
2022-1373352,Appartement,216275.0,12.0,RUE GUSTAVE ROUANET,75018.0,28.0,2.0,2.340625,48.896686
2022-1373358,Appartement,272000.0,6.0,PAS DES ABBESSES,75018.0,26.0,2.0,2.338446,48.884985
2022-1373359,Appartement,194500.0,18.0,RUE JULIETTE DODU,75010.0,23.0,2.0,2.369181,48.875774
2022-1373361,Appartement,99050.0,55.0,RUE DES VINAIGRIERS,75010.0,14.0,1.0,2.359658,48.872999
2022-1373365,Appartement,290000.0,10.0,RUE DU DOCTEUR POTAIN,75019.0,35.0,3.0,2.398173,48.876057
2022-1373367,Appartement,362350.0,40.0,RUE HENRI CHEVREAU,75020.0,35.0,2.0,2.388645,48.8707
2022-1373371,Appartement,396000.0,53.0,RUE DE BELLEVILLE,75019.0,36.0,2.0,2.381144,48.873752
2022-1373379,Appartement,232000.0,64.0,RUE MARX DORMOY,75018.0,24.0,1.0,2.360281,48.888853
2022-1373382,Appartement,2000000.0,151.0,AV DE WAGRAM,75017.0,155.0,4.0,2.303265,48.885867
2022-1373384,Appartement,140000.0,7.0,RUE DE LA CHINE,75020.0,12.0,1.0,2.399374,48.866669
2022-1373386,Appartement,261960.0,6.0,VLA TOCCATA,75019.0,27.0,1.0,2.386248,48.88932
2022-1373387,Appartement,2070000.0,1.0,RUE VERNIQUET,75017.0,163.0,5.0,2.300282,48.886862
2022-1373389,Appartement,502500.0,66.0,RUE DES PYRENEES,75020.0,71.0,3.0,2.406186,48.8533
2022-1373390,Appartement,619400.0,12.0,RUE SAULNIER,75009.0,48.0,3.0,2.34465,48.875126
